Order_ID,Product_Category,Original_Price,Discount_Percent,Quantity_Sold,Customer_Type,Region,Discount_Amount,Final_Price,Revenue
5223,Electronics,4409.86,50,2,Returning,East,2204.93,2204.93,4409.86
5224,Beauty,2942.21,40,5,New,South,1176.88,1765.33,8826.65
5225,Beauty,2278.57,20,1,New,East,455.71,1822.86,1822.86
5226,Home,3896.76,20,9,Returning,East,779.35,3117.41,28056.69
5227,Home,3725.13,25,4,Returning,North,931.28,2793.85,11175.4
5228,Sports,2736.9,0,2,New,South,0.0,2736.9,5473.8
5229,Clothing,527.9,50,1,New,North,263.95,263.95,263.95
5230,Home,4637.8,20,6,Returning,North,927.56,3710.24,22261.44
5231,Beauty,2332.45,30,8,Returning,West,699.74,1632.71,13061.68
5232,Home,1880.34,40,4,Returning,East,752.14,1128.2,4512.8
5233,Electronics,3184.88,20,1,New,East,636.98,2547.9,2547.9
5234,Clothing,3401.81,10,1,New,East,340.18,3061.63,3061.63
5235,Sports,1132.37,25,6,Returning,East,283.09,849.28,5095.68
5236,Electronics,4201.0,30,2,New,North,1260.3,2940.7,5881.4
5237,Electronics,1520.69,15,5,New,East,228.1,1292.59,6462.95
5238,Clothing,1014.75,50,2,New,West,507.38,507.37,1014.74
5239,Sports,2091.36,15,9,New,West,313.7,1777.66,15998.94
5240,Beauty,3679.74,5,2,Returning,North,183.99,3495.75,6991.5
5241,Sports,4830.75,50,5,New,North,2415.38,2415.37,12076.85
5242,Home,4065.48,15,4,New,South,609.82,3455.66,13822.64
5243,Electronics,4707.71,15,1,Returning,South,706.16,4001.55,4001.55
5244,Home,788.97,0,9,Returning,East,0.0,788.97,7100.73
5245,Beauty,448.77,5,3,Returning,North,22.44,426.33,1278.99
5246,Home,2832.75,10,8,Returning,North,283.27,2549.48,20395.84
5247,Sports,1522.46,30,4,Returning,West,456.74,1065.72,4262.88
5248,Home,4157.47,50,9,New,West,2078.74,2078.73,18708.57
5249,Beauty,3392.74,20,5,New,West,678.55,2714.19,13570.95
5250,Beauty,4856.57,15,2,New,North,728.49,4128.08,8256.16
5251,Beauty,1348.48,5,8,Returning,South,67.42,1281.06,10248.48
5252,Sports,2480.34,30,4,Returning,North,744.1,1736.24,6944.96
5253,Beauty,2556.08,25,2,New,North,639.02,1917.06,3834.12
5254,Electronics,1271.97,30,6,Returning,North,381.59,890.38,5342.28
5255,Beauty,2991.46,40,1,Returning,South,1196.58,1794.88,1794.88
5256,Home,2272.1,50,8,New,West,1136.05,1136.05,9088.4
5257,Home,2288.94,20,9,New,East,457.79,1831.15,16480.35
5258,Home,1877.41,20,7,New,East,375.48,1501.93,10513.51
5259,Sports,182.95,15,9,Returning,East,27.44,155.51,1399.59
5260,Home,2658.27,10,2,New,South,265.83,2392.44,4784.88
5261,Sports,1742.71,30,1,Returning,South,522.81,1219.9,1219.9
5262,Sports,106.47,20,7,New,East,21.29,85.18,596.26
5263,Beauty,1608.92,30,4,New,East,482.68,1126.24,4504.96
5264,Electronics,1465.28,5,8,New,South,73.26,1392.02,11136.16
5265,Beauty,2027.9,50,3,New,East,1013.95,1013.95,3041.85
5266,Beauty,746.07,50,7,New,North,373.04,373.03,2611.21
5267,Sports,2587.65,50,7,New,West,1293.82,1293.83,9056.81
5268,Sports,3492.96,20,9,Returning,South,698.59,2794.37,25149.33
5269,Home,3187.91,50,4,Returning,West,1593.96,1593.95,6375.8
5270,Home,4038.4,0,1,Returning,East,0.0,4038.4,4038.4
5271,Beauty,2314.84,5,7,Returning,East,115.74,2199.1,15393.7
5272,Clothing,2643.55,20,6,Returning,South,528.71,2114.84,12689.04
5273,Clothing,4070.97,20,1,Returning,South,814.19,3256.78,3256.78
5274,Home,2195.74,25,9,Returning,North,548.93,1646.81,14821.29
5275,Clothing,3537.84,40,8,New,South,1415.14,2122.7,16981.6
5276,Home,2229.55,0,4,New,West,0.0,2229.55,8918.2
5277,Sports,2146.91,50,5,Returning,South,1073.46,1073.45,5367.25
5278,Beauty,3825.01,15,8,Returning,North,573.75,3251.26,26010.08
5279,Electronics,956.7,40,2,New,West,382.68,574.02,1148.04
5280,Beauty,1759.07,20,6,Returning,East,351.81,1407.26,8443.56
5281,Home,1198.44,0,2,Returning,South,0.0,1198.44,2396.88
5282,Home,1859.64,50,8,New,East,929.82,929.82,7438.56
5283,Beauty,1228.84,40,5,New,North,491.54,737.3,3686.5
5284,Home,2939.09,20,3,Returning,South,587.82,2351.27,7053.81
5285,Clothing,4011.04,15,2,Returning,North,601.66,3409.38,6818.76
5286,Clothing,3954.4,40,4,New,East,1581.76,2372.64,9490.56
5287,Home,1886.05,50,8,New,West,943.02,943.03,7544.24
5288,Home,4944.93,30,1,Returning,North,1483.48,3461.45,3461.45
5289,Clothing,3009.89,15,3,New,South,451.48,2558.41,7675.23
5290,Home,2057.06,30,1,Returning,South,617.12,1439.94,1439.94
5291,Home,4194.14,25,2,Returning,East,1048.54,3145.6,6291.2
5292,Beauty,3676.38,10,7,New,East,367.64,3308.74,23161.18
5293,Electronics,3771.45,10,1,New,East,377.14,3394.31,3394.31
5294,Clothing,1061.08,0,9,Returning,East,0.0,1061.08,9549.72
5295,Beauty,2394.79,20,8,New,South,478.96,1915.83,15326.64
5296,Electronics,4322.96,40,1,Returning,South,1729.18,2593.78,2593.78
5297,Home,2569.79,25,1,New,South,642.45,1927.34,1927.34
5298,Home,3448.92,40,2,New,North,1379.57,2069.35,4138.7
5299,Beauty,2980.88,30,2,Returning,West,894.26,2086.62,4173.24
5300,Home,4227.55,5,6,Returning,West,211.38,4016.17,24097.02
5301,Sports,1494.35,40,1,Returning,West,597.74,896.61,896.61
5302,Beauty,2919.83,15,4,Returning,North,437.97,2481.86,9927.44
5303,Electronics,703.85,20,7,New,East,140.77,563.08,3941.56
5304,Beauty,3482.03,40,9,Returning,East,1392.81,2089.22,18802.98
5305,Clothing,3686.64,20,3,New,East,737.33,2949.31,8847.93
5306,Beauty,309.9,20,4,Returning,South,61.98,247.92,991.68
5307,Home,3411.38,25,5,New,North,852.84,2558.54,12792.7
5308,Home,2131.98,30,5,New,West,639.59,1492.39,7461.95
5309,Sports,708.07,50,2,New,East,354.04,354.03,708.06
5310,Sports,2157.55,30,5,Returning,West,647.27,1510.28,7551.4
5311,Sports,1051.74,25,1,New,East,262.94,788.8,788.8
5312,Electronics,2136.24,15,7,Returning,West,320.44,1815.8,12710.6
5313,Sports,1983.26,5,5,Returning,South,99.16,1884.1,9420.5
5314,Electronics,3718.12,50,6,New,North,1859.06,1859.06,11154.36
5315,Sports,3893.66,20,9,Returning,East,778.73,3114.93,28034.37
5316,Electronics,3074.44,20,3,New,East,614.89,2459.55,7378.65
5317,Beauty,211.17,10,1,New,East,21.12,190.05,190.05
5318,Beauty,4662.01,10,8,Returning,East,466.2,4195.81,33566.48
5319,Home,3462.54,0,2,Returning,North,0.0,3462.54,6925.08
5320,Electronics,267.56,20,2,Returning,North,53.51,214.05,428.1
5321,Clothing,4112.28,10,4,New,East,411.23,3701.05,14804.2
5322,Home,1081.3,5,5,New,West,54.06,1027.24,5136.2
5323,Beauty,2938.18,50,1,Returning,South,1469.09,1469.09,1469.09
5324,Electronics,2386.51,25,3,Returning,East,596.63,1789.88,5369.64
5325,Sports,2157.21,10,8,New,South,215.72,1941.49,15531.92
5326,Clothing,4459.6,30,6,Returning,West,1337.88,3121.72,18730.32
5327,Beauty,2243.07,50,3,Returning,East,1121.54,1121.53,3364.59
5328,Home,469.19,50,7,New,East,234.6,234.59,1642.13
5329,Electronics,4738.53,0,6,Returning,South,0.0,4738.53,28431.18
5330,Clothing,4610.62,5,5,New,East,230.53,4380.09,21900.45
5331,Electronics,3453.72,40,8,New,West,1381.49,2072.23,16577.84
5332,Sports,2392.67,0,8,Returning,North,0.0,2392.67,19141.36
5333,Home,555.01,10,3,New,South,55.5,499.51,1498.53
5334,Electronics,3974.67,30,8,Returning,North,1192.4,2782.27,22258.16
5335,Beauty,469.84,40,9,New,South,187.94,281.9,2537.1
5336,Home,436.14,20,3,New,North,87.23,348.91,1046.73
5337,Beauty,2733.18,5,8,Returning,West,136.66,2596.52,20772.16
5338,Electronics,884.63,10,8,New,West,88.46,796.17,6369.36
5339,Home,137.88,50,7,Returning,East,68.94,68.94,482.58
5340,Beauty,2173.26,30,8,New,West,651.98,1521.28,12170.24
5341,Sports,772.36,0,1,Returning,West,0.0,772.36,772.36
5342,Sports,886.53,10,3,Returning,East,88.65,797.88,2393.64
5343,Electronics,476.86,50,6,New,South,238.43,238.43,1430.58
5344,Home,1104.96,30,7,New,West,331.49,773.47,5414.29
5345,Clothing,3605.87,5,7,Returning,West,180.29,3425.58,23979.06
5346,Home,4063.74,25,6,New,North,1015.94,3047.8,18286.8
5347,Sports,2317.41,50,4,Returning,West,1158.7,1158.71,4634.84
5348,Beauty,2582.11,15,5,Returning,East,387.32,2194.79,10973.95
5349,Clothing,260.01,5,9,New,West,13.0,247.01,2223.09
5350,Electronics,439.65,10,1,Returning,North,43.96,395.69,395.69
5351,Clothing,1362.08,30,2,Returning,West,408.62,953.46,1906.92
5352,Electronics,2765.1,15,5,New,North,414.76,2350.34,11751.7
5353,Clothing,3723.8,30,5,Returning,West,1117.14,2606.66,13033.3
5354,Electronics,3064.52,20,7,Returning,South,612.9,2451.62,17161.34
5355,Electronics,2021.43,40,8,Returning,East,808.57,1212.86,9702.88
5356,Clothing,679.79,40,6,New,West,271.92,407.87,2447.22
5357,Clothing,3925.79,20,6,New,South,785.16,3140.63,18843.78
5358,Electronics,1882.55,30,5,New,South,564.76,1317.79,6588.95
5359,Sports,3706.66,25,5,New,East,926.66,2780.0,13900.0
5360,Clothing,2613.6,40,8,Returning,North,1045.44,1568.16,12545.28
5361,Home,3719.44,50,5,Returning,South,1859.72,1859.72,9298.6
5362,Beauty,4545.72,20,6,Returning,East,909.14,3636.58,21819.48
5363,Electronics,4613.04,30,3,Returning,West,1383.91,3229.13,9687.39
5364,Electronics,2722.02,0,5,New,North,0.0,2722.02,13610.1
5365,Beauty,2606.39,40,9,Returning,North,1042.56,1563.83,14074.47
5366,Sports,1401.82,10,3,Returning,North,140.18,1261.64,3784.92
5367,Beauty,4685.42,0,8,New,South,0.0,4685.42,37483.36
5368,Clothing,2343.8,25,7,New,South,585.95,1757.85,12304.95
5369,Beauty,725.2,40,4,Returning,East,290.08,435.12,1740.48
5370,Electronics,2220.25,10,5,Returning,North,222.02,1998.23,9991.15
5371,Beauty,722.56,0,8,Returning,North,0.0,722.56,5780.48
5372,Home,2562.41,10,7,Returning,East,256.24,2306.17,16143.19
5373,Clothing,2850.25,20,2,New,West,570.05,2280.2,4560.4
5374,Beauty,1755.0,40,8,New,North,702.0,1053.0,8424.0
5375,Electronics,451.09,50,8,Returning,North,225.54,225.55,1804.4
5376,Clothing,4723.17,50,9,New,East,2361.58,2361.59,21254.31
5377,Electronics,3889.43,15,2,Returning,East,583.41,3306.02,6612.04
5378,Sports,4210.52,40,4,Returning,South,1684.21,2526.31,10105.24
5379,Home,1897.66,20,2,Returning,West,379.53,1518.13,3036.26
5380,Sports,3828.07,10,4,Returning,South,382.81,3445.26,13781.04
5381,Home,2478.33,20,3,New,South,495.67,1982.66,5947.98
5382,Beauty,1085.31,5,7,Returning,East,54.27,1031.04,7217.28
5383,Clothing,709.67,25,5,New,South,177.42,532.25,2661.25
5384,Beauty,1790.75,0,7,Returning,West,0.0,1790.75,12535.25
5385,Home,774.01,25,2,New,North,193.5,580.51,1161.02
5386,Home,4991.52,20,4,Returning,South,998.3,3993.22,15972.88
5387,Home,341.03,50,6,New,South,170.52,170.51,1023.06
5388,Electronics,2261.6,30,5,Returning,South,678.48,1583.12,7915.6
5389,Clothing,2315.26,25,2,Returning,West,578.82,1736.44,3472.88
5390,Beauty,1573.1,30,7,Returning,West,471.93,1101.17,7708.19
5391,Beauty,2899.62,20,2,New,West,579.92,2319.7,4639.4
5392,Sports,834.89,0,9,New,East,0.0,834.89,7514.01
5393,Home,3941.17,50,7,New,North,1970.58,1970.59,13794.13
5394,Home,1728.99,20,3,Returning,East,345.8,1383.19,4149.57
5395,Home,2997.58,15,6,Returning,North,449.64,2547.94,15287.64
5396,Beauty,3606.63,25,5,New,South,901.66,2704.97,13524.85
5397,Sports,4456.31,20,9,Returning,West,891.26,3565.05,32085.45
5398,Electronics,4195.36,0,3,Returning,West,0.0,4195.36,12586.08
5399,Clothing,3080.71,5,2,New,West,154.04,2926.67,5853.34
5400,Electronics,2003.13,15,2,New,South,300.47,1702.66,3405.32
5401,Beauty,2565.7,40,4,Returning,North,1026.28,1539.42,6157.68
5402,Home,3866.8,20,1,New,East,773.36,3093.44,3093.44
5403,Clothing,4399.97,30,9,Returning,East,1319.99,3079.98,27719.82
5404,Beauty,608.53,5,3,Returning,South,30.43,578.1,1734.3
5405,Beauty,1985.8,40,5,Returning,North,794.32,1191.48,5957.4
5406,Beauty,3902.97,20,2,New,West,780.59,3122.38,6244.76
5407,Clothing,2215.09,15,8,Returning,North,332.26,1882.83,15062.64
5408,Clothing,1727.92,50,3,New,North,863.96,863.96,2591.88
5409,Sports,2115.48,25,5,New,West,528.87,1586.61,7933.05
5410,Sports,3053.94,15,7,New,North,458.09,2595.85,18170.95
5411,Electronics,4999.05,40,2,Returning,South,1999.62,2999.43,5998.86
5412,Clothing,2515.66,10,3,New,East,251.57,2264.09,6792.27
5413,Clothing,1121.62,5,8,Returning,South,56.08,1065.54,8524.32
5414,Clothing,897.95,30,8,Returning,North,269.38,628.57,5028.56
5415,Sports,307.51,15,3,New,West,46.13,261.38,784.14
5416,Beauty,2838.2,15,7,New,East,425.73,2412.47,16887.29
5417,Home,2768.4,50,2,New,South,1384.2,1384.2,2768.4
5418,Sports,1105.65,5,9,Returning,North,55.28,1050.37,9453.33
5419,Clothing,3507.11,0,8,Returning,West,0.0,3507.11,28056.88
5420,Sports,3731.42,30,9,New,South,1119.43,2611.99,23507.91
5421,Electronics,1369.58,40,9,Returning,North,547.83,821.75,7395.75
5422,Clothing,1786.09,10,7,New,West,178.61,1607.48,11252.36
5423,Electronics,4953.31,5,4,Returning,South,247.67,4705.64,18822.56
5424,Clothing,1933.9,15,5,Returning,West,290.08,1643.82,8219.1
5425,Sports,3827.93,5,7,New,South,191.4,3636.53,25455.71
5426,Beauty,2318.35,5,5,New,South,115.92,2202.43,11012.15
5427,Home,3987.39,20,8,Returning,North,797.48,3189.91,25519.28
5428,Electronics,3868.21,20,5,Returning,East,773.64,3094.57,15472.85
5429,Sports,3372.0,40,5,New,East,1348.8,2023.2,10116.0
5430,Beauty,4288.41,50,5,Returning,West,2144.2,2144.21,10721.05
5431,Sports,4702.17,5,4,New,West,235.11,4467.06,17868.24
5432,Electronics,2941.92,0,7,New,West,0.0,2941.92,20593.44
5433,Home,1263.6,10,2,Returning,West,126.36,1137.24,2274.48
5434,Sports,2053.28,25,4,New,West,513.32,1539.96,6159.84
5435,Clothing,3815.7,20,3,New,North,763.14,3052.56,9157.68
5436,Beauty,3289.33,40,8,New,West,1315.73,1973.6,15788.8
5437,Sports,971.21,40,7,New,East,388.48,582.73,4079.11
5438,Beauty,351.07,5,3,New,East,17.55,333.52,1000.56
5439,Clothing,3446.51,50,4,New,South,1723.26,1723.25,6893.0
5440,Home,1330.29,15,4,Returning,South,199.54,1130.75,4523.0
5441,Home,2548.38,0,7,New,North,0.0,2548.38,17838.66
5442,Clothing,3759.06,5,8,New,North,187.95,3571.11,28568.88
5443,Beauty,2857.07,25,4,New,West,714.27,2142.8,8571.2
5444,Sports,508.18,20,8,Returning,South,101.64,406.54,3252.32
5445,Clothing,1009.34,30,1,New,North,302.8,706.54,706.54
5446,Electronics,1174.71,50,9,Returning,North,587.36,587.35,5286.15
5447,Beauty,1363.53,25,7,New,East,340.88,1022.65,7158.55
5448,Home,2870.48,25,4,New,North,717.62,2152.86,8611.44
5449,Clothing,2569.43,5,8,Returning,North,128.47,2440.96,19527.68
5450,Home,1095.48,30,2,New,South,328.64,766.84,1533.68
5451,Beauty,431.02,5,8,New,West,21.55,409.47,3275.76
5452,Home,940.02,30,6,Returning,West,282.01,658.01,3948.06
5453,Clothing,4923.47,40,7,New,North,1969.39,2954.08,20678.56
5454,Beauty,2395.88,0,7,New,South,0.0,2395.88,16771.16
5455,Electronics,4349.99,50,2,New,West,2175.0,2174.99,4349.98
5456,Clothing,4258.89,40,2,New,West,1703.56,2555.33,5110.66
5457,Sports,2606.45,50,4,Returning,North,1303.22,1303.23,5212.92
5458,Clothing,3562.77,20,6,New,West,712.55,2850.22,17101.32
5459,Beauty,1044.48,15,4,New,West,156.67,887.81,3551.24
5460,Clothing,3473.14,0,6,New,East,0.0,3473.14,20838.84
5461,Electronics,1434.68,50,5,Returning,South,717.34,717.34,3586.7
5462,Electronics,4177.1,15,6,Returning,North,626.57,3550.53,21303.18
5463,Sports,510.25,15,9,New,North,76.54,433.71,3903.39
5464,Home,3888.38,15,6,New,East,583.26,3305.12,19830.72
5465,Beauty,589.69,5,6,Returning,North,29.48,560.21,3361.26
5466,Beauty,4417.83,15,8,New,East,662.67,3755.16,30041.28
5467,Home,1590.6,5,5,New,South,79.53,1511.07,7555.35
5468,Electronics,3306.53,40,5,New,West,1322.61,1983.92,9919.6
5469,Electronics,2488.76,30,1,New,West,746.63,1742.13,1742.13
5470,Clothing,1894.89,5,6,Returning,South,94.74,1800.15,10800.9
5471,Sports,3262.66,5,1,Returning,North,163.13,3099.53,3099.53
5472,Sports,4742.86,5,8,Returning,South,237.14,4505.72,36045.76
5473,Sports,302.22,0,9,Returning,West,0.0,302.22,2719.98
5474,Clothing,4602.38,25,6,New,East,1150.6,3451.78,20710.68
5475,Sports,3084.5,25,9,New,East,771.12,2313.38,20820.42
5476,Home,4055.84,0,2,Returning,North,0.0,4055.84,8111.68
5477,Clothing,1980.99,0,9,Returning,West,0.0,1980.99,17828.91
5478,Home,2412.03,25,4,New,East,603.01,1809.02,7236.08
5479,Clothing,4357.37,25,3,New,East,1089.34,3268.03,9804.09
5480,Sports,2132.76,15,1,New,East,319.91,1812.85,1812.85
5481,Home,2719.83,10,1,New,North,271.98,2447.85,2447.85
5482,Home,198.96,50,8,New,West,99.48,99.48,795.84
5483,Home,877.13,25,2,Returning,South,219.28,657.85,1315.7
5484,Clothing,3244.26,0,1,New,East,0.0,3244.26,3244.26
5485,Beauty,3613.19,10,2,New,South,361.32,3251.87,6503.74
5486,Sports,2954.74,0,3,Returning,South,0.0,2954.74,8864.22
5487,Home,802.22,10,4,New,North,80.22,722.0,2888.0
5488,Beauty,2282.49,5,9,New,North,114.12,2168.37,19515.33
5489,Sports,1839.96,20,7,New,South,367.99,1471.97,10303.79
5490,Sports,2528.74,10,5,Returning,North,252.87,2275.87,11379.35
5491,Home,4364.61,30,5,New,South,1309.38,3055.23,15276.15
5492,Home,3901.72,40,6,New,East,1560.69,2341.03,14046.18
5493,Clothing,511.55,30,1,New,West,153.46,358.09,358.09
5494,Beauty,4462.52,5,6,New,South,223.13,4239.39,25436.34
5495,Beauty,2411.66,30,6,Returning,West,723.5,1688.16,10128.96
5496,Home,3744.92,10,5,New,South,374.49,3370.43,16852.15
5497,Sports,786.19,30,9,New,East,235.86,550.33,4952.97
5498,Home,3386.53,0,5,New,North,0.0,3386.53,16932.65
5499,Sports,1258.0,5,9,New,South,62.9,1195.1,10755.9
5500,Sports,2248.07,0,7,Returning,North,0.0,2248.07,15736.49
5501,Home,182.63,50,3,Returning,East,91.32,91.31,273.93
5502,Electronics,842.89,5,9,New,West,42.14,800.75,7206.75
5503,Beauty,551.19,5,7,New,South,27.56,523.63,3665.41
5504,Sports,1274.75,25,4,Returning,South,318.69,956.06,3824.24
5505,Sports,590.09,30,9,Returning,West,177.03,413.06,3717.54
5506,Electronics,3490.36,5,6,New,South,174.52,3315.84,19895.04
5507,Clothing,242.3,15,9,Returning,South,36.34,205.96,1853.64
5508,Electronics,3126.93,10,4,New,West,312.69,2814.24,11256.96
5509,Electronics,789.47,20,2,Returning,North,157.89,631.58,1263.16
5510,Sports,4731.29,50,9,New,North,2365.64,2365.65,21290.85
5511,Beauty,4672.16,5,4,Returning,West,233.61,4438.55,17754.2
5512,Electronics,1204.97,20,2,New,East,240.99,963.98,1927.96
5513,Clothing,3110.66,40,7,New,West,1244.26,1866.4,13064.8
5514,Home,237.23,25,7,Returning,West,59.31,177.92,1245.44
5515,Electronics,4665.76,15,5,Returning,North,699.86,3965.9,19829.5
5516,Electronics,2662.64,40,5,Returning,South,1065.06,1597.58,7987.9
5517,Clothing,311.79,10,8,New,East,31.18,280.61,2244.88
5518,Beauty,1778.25,15,6,Returning,South,266.74,1511.51,9069.06
5519,Electronics,476.56,50,1,Returning,South,238.28,238.28,238.28
5520,Electronics,2025.43,20,4,New,East,405.09,1620.34,6481.36
5521,Beauty,3382.64,25,1,New,West,845.66,2536.98,2536.98
5522,Clothing,2402.46,5,5,Returning,West,120.12,2282.34,11411.7
5523,Electronics,1980.24,50,5,New,South,990.12,990.12,4950.6
5524,Beauty,683.87,40,4,Returning,South,273.55,410.32,1641.28
5525,Electronics,1300.2,30,9,New,East,390.06,910.14,8191.26
5526,Home,590.7,50,8,New,North,295.35,295.35,2362.8
5527,Sports,4056.74,20,3,Returning,East,811.35,3245.39,9736.17
5528,Home,762.68,20,5,Returning,East,152.54,610.14,3050.7
5529,Electronics,3017.33,50,6,New,East,1508.66,1508.67,9052.02
5530,Clothing,1779.43,20,5,Returning,North,355.89,1423.54,7117.7
5531,Sports,1207.29,50,8,Returning,West,603.64,603.65,4829.2
5532,Home,3233.4,0,5,Returning,East,0.0,3233.4,16167.0
5533,Beauty,2339.31,40,8,Returning,North,935.72,1403.59,11228.72
5534,Clothing,2060.71,10,3,Returning,South,206.07,1854.64,5563.92
5535,Home,3004.97,40,5,Returning,East,1201.99,1802.98,9014.9
5536,Beauty,2507.21,20,4,New,South,501.44,2005.77,8023.08
5537,Electronics,1587.07,5,6,Returning,South,79.35,1507.72,9046.32
5538,Beauty,2839.4,50,3,Returning,North,1419.7,1419.7,4259.1
5539,Home,3380.54,15,4,Returning,South,507.08,2873.46,11493.84
5540,Home,230.8,30,4,Returning,South,69.24,161.56,646.24
5541,Electronics,2382.77,40,5,New,East,953.11,1429.66,7148.3
5542,Beauty,382.65,30,6,New,South,114.8,267.85,1607.1
5543,Beauty,1013.39,25,2,Returning,East,253.35,760.04,1520.08
5544,Electronics,2846.49,30,8,Returning,South,853.95,1992.54,15940.32
5545,Beauty,4344.33,15,4,New,West,651.65,3692.68,14770.72
5546,Electronics,4425.75,0,7,Returning,West,0.0,4425.75,30980.25
5547,Clothing,442.73,20,7,Returning,North,88.55,354.18,2479.26
5548,Home,2153.61,40,2,New,South,861.44,1292.17,2584.34
5549,Clothing,2956.73,25,7,Returning,North,739.18,2217.55,15522.85
5550,Sports,820.64,20,1,Returning,East,164.13,656.51,656.51
5551,Sports,3850.62,5,2,New,East,192.53,3658.09,7316.18
5552,Sports,3746.75,20,5,Returning,South,749.35,2997.4,14987.0
5553,Electronics,4526.37,10,8,Returning,South,452.64,4073.73,32589.84
5554,Beauty,141.58,5,7,New,West,7.08,134.5,941.5
5555,Clothing,1161.75,10,3,New,East,116.18,1045.57,3136.71
5556,Clothing,4153.21,15,9,New,East,622.98,3530.23,31772.07
5557,Clothing,3385.84,5,5,Returning,East,169.29,3216.55,16082.75
5558,Clothing,4482.51,15,3,New,North,672.38,3810.13,11430.39
5559,Sports,380.18,15,7,Returning,South,57.03,323.15,2262.05
5560,Clothing,3025.12,25,4,Returning,East,756.28,2268.84,9075.36
5561,Beauty,2888.33,20,1,New,East,577.67,2310.66,2310.66
5562,Sports,274.8,30,5,Returning,South,82.44,192.36,961.8
5563,Clothing,2616.26,30,8,Returning,South,784.88,1831.38,14651.04
5564,Electronics,3086.65,10,4,New,North,308.67,2777.98,11111.92
5565,Home,1037.34,50,7,New,West,518.67,518.67,3630.69
5566,Home,1439.31,30,8,Returning,East,431.79,1007.52,8060.16
5567,Home,3237.7,30,9,Returning,West,971.31,2266.39,20397.51
5568,Sports,2394.67,5,9,Returning,South,119.73,2274.94,20474.46
5569,Clothing,4304.27,10,5,Returning,West,430.43,3873.84,19369.2
5570,Sports,1777.67,10,6,New,North,177.77,1599.9,9599.4
5571,Beauty,1406.63,25,7,Returning,West,351.66,1054.97,7384.79
5572,Electronics,4925.84,15,2,Returning,East,738.88,4186.96,8373.92
